ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID
10415,32,96,4,3070.4,2005/05/09,Disputed  ,2,5
10106,34,100,9,3763.5,2003/02/17,Shipped   ,1,2
10120,24,100,15,2584.8,2003/04/29,Shipped   ,2,4
10131,40,100,1,4427.6,2003/06/16,Shipped   ,2,6
10143,26,82.8,4,2152,2003/08/10,Shipped   ,3,8
10155,20,100,2,2353.4,2003/10/06,Shipped   ,4,10
10168,31,100,16,3431.4,2003/10/28,Shipped   ,4,10
10178,22,87.8,1,1930.5,2003/11/08,Shipped   ,4,11
10198,42,100,1,4774.6,2003/11/27,Shipped   ,4,11
10210,26,99.7,14,2592.7,2004/01/12,Shipped   ,1,1
10222,37,87.8,1,3246.8,2004/02/19,Shipped   ,1,2
10235,38,88.8,10,3372.5,2004/04/02,Shipped   ,2,4
10250,35,100,11,3909.2,2004/05/11,Shipped   ,2,5
10262,33,90.8,6,2994.8,2004/06/24,Cancelled ,2,6
10275,39,100,16,4472.5,2004/07/23,Shipped   ,3,7
10284,45,100,8,4576.9,2004/08/21,Shipped   ,3,8
10296,24,100,4,2441,2004/09/15,Shipped   ,3,9
10308,35,88.8,14,3106.2,2004/10/15,Shipped   ,4,10
10316,23,100,6,2706.4,2004/11/01,Shipped   ,4,11
10328,37,100,10,4021.5,2004/11/12,Shipped   ,4,11
10340,55,87.8,7,4826.2,2004/11/24,Shipped   ,4,11
10352,49,100,2,4935.3,2004/12/03,Shipped   ,4,12
10361,26,100,9,2754.7,2004/12/17,Shipped   ,4,12
10375,33,100,1,3856.7,2005/02/03,Shipped   ,1,2
10386,37,83.8,14,3102.1,2005/03/01,Resolved  ,1,3
10398,22,86.8,8,1908.7,2005/03/30,Shipped   ,1,3
10401,85,88.8,10,7543.8,2005/04/03,On Hold   ,2,4
10416,22,100,11,2457.2,2005/05/10,Shipped   ,2,5
10105,31,65.8,3,2038.9,2003/02/11,Shipped   ,1,2
10119,38,65.8,12,2499.3,2003/04/28,Shipped   ,2,4
10129,45,85.3,3,3838.1,2003/06/12,Shipped   ,2,6
10143,31,85.3,16,2644,2003/08/10,Shipped   ,3,8
10154,36,64.3,1,2315.9,2003/10/02,Shipped   ,4,10
10167,46,70.1,10,3225.1,2003/10/23,Cancelled ,4,10
10177,32,76.6,1,2451.8,2003/11/07,Shipped   ,4,11
10185,39,57.8,1,2255,2003/11/14,Shipped   ,4,11
10197,50,78.8,7,3939.5,2003/11/26,Shipped   ,4,11
10208,46,74.5,1,3424.7,2004/01/02,Shipped   ,1,1
10222,36,81,13,2914.2,2004/02/19,Shipped   ,1,2
10233,29,82.4,1,2389.6,2004/03/29,Shipped   ,1,3
10248,32,75.9,4,2428.5,2004/05/07,Cancelled ,2,5
10261,44,68.7,2,3021.5,2004/06/17,Shipped   ,2,6
10273,42,62.2,5,2610.7,2004/07/21,Shipped   ,3,7
10283,47,65.8,7,3091.2,2004/08/20,Shipped   ,3,8
10295,44,58.5,2,2576.2,2004/09/10,Shipped   ,3,9
10306,43,75.2,1,3232.3,2004/10/14,Shipped   ,4,10
10316,48,74.5,18,3573.6,2004/11/01,Shipped   ,4,11
10327,21,96.3,1,2022.5,2004/11/10,Resolved  ,4,11
10339,50,74.3,9,3717.5,2004/11/23,Shipped   ,4,11
10350,29,75.3,12,2185.2,2004/12/02,Shipped   ,4,12
10373,41,70.3,16,2883.5,2005/01/31,Shipped   ,1,1
10386,37,100,10,5017.6,2005/03/01,Resolved  ,1,3
10397,22,66.5,4,1463,2005/03/28,Shipped   ,1,3
10414,31,75.9,4,2352.6,2005/05/06,On Hold   ,2,5
10103,42,100,6,4460.8,2003/01/29,Shipped   ,1,1
10114,42,100,10,4758.2,2003/04/01,Shipped   ,2,4
10126,45,100,6,4597.2,2003/05/28,Shipped   ,2,5
10140,36,100,6,4114.8,2003/07/24,Shipped   ,3,7
10150,20,100,3,2104,2003/09/19,Shipped   ,3,9
10164,39,81.9,4,3195.3,2003/10/21,Resolved  ,4,10
10175,42,86,11,3611.2,2003/11/06,Shipped   ,4,11
10183,23,87,3,2000.8,2003/11/13,Shipped   ,4,11
10194,26,89,6,2314.3,2003/11/25,Shipped   ,4,11
10206,33,100,1,3871.9,2003/12/05,Shipped   ,4,12
10217,31,88,6,2728,2004/02/04,Shipped   ,1,2
10229,50,100,11,5614,2004/03/11,Shipped   ,1,3
10245,44,100,4,4628.8,2004/05/04,Shipped   ,2,5
10258,45,80.9,1,3641.4,2004/06/15,Shipped   ,2,6
10270,46,88,4,4048,2004/07/19,Shipped   ,3,7
10281,27,86,11,2321.5,2004/08/19,Shipped   ,3,8
10291,28,100,6,3257,2004/09/08,Shipped   ,3,9
10304,40,100,1,4208,2004/10/11,Shipped   ,4,10
10313,30,99.1,9,2973.9,2004/10/22,Shipped   ,4,10
10324,34,100,5,4248.3,2004/11/05,Shipped   ,4,11
10336,46,100,2,9558.8,2004/11/20,Shipped   ,4,11
10348,32,82.8,7,2650.6,2004/11/01,Shipped   ,4,11
10358,27,100,3,3761.4,2004/12/10,Shipped   ,4,12
10371,34,100,3,4301.3,2005/01/23,Shipped   ,1,1
10382,34,54.8,9,1864.6,2005/02/17,Shipped   ,1,2
10411,34,100,4,3576.8,2005/05/01,Shipped   ,2,5
10424,46,80.9,1,3722.3,2005/05/31,In Process,2,5
10106,32,100,1,3986.6,2003/02/17,Shipped   ,1,2
10120,24,100,7,3417.1,2003/04/29,Shipped   ,2,4
10133,27,99.7,2,2691.1,2003/06/27,Shipped   ,2,6
10145,20,100,13,2752.6,2003/08/25,Shipped   ,3,8
10168,36,100,8,4527.7,2003/10/28,Shipped   ,4,10
10188,29,100,8,3957.1,2003/11/18,Shipped   ,4,11
10210,25,100,6,2818,2004/01/12,Shipped   ,1,1
10223,29,100,8,3199.9,2004/02/20,Shipped   ,1,2
10235,25,96.1,2,2402.8,2004/04/02,Shipped   ,2,4
10250,44,100,3,6055.7,2004/05/11,Shipped   ,2,5
10263,47,100,9,5465.2,2004/06/28,Shipped   ,2,6
10275,48,100,8,6378.7,2004/07/23,Shipped   ,3,7
10285,45,100,13,5392.8,2004/08/27,Shipped   ,3,8
10297,35,100,3,3986.5,2004/09/16,Shipped   ,3,9
10308,31,100,6,4009.2,2004/10/15,Shipped   ,4,10
10318,50,100,8,7119,2004/11/02,Shipped   ,4,11
10328,33,100,11,4072.2,2004/11/12,Shipped   ,4,11
10340,29,100,6,4094.5,2004/11/24,Shipped   ,4,11
10353,48,68.8,4,3302.4,2004/12/04,Shipped   ,4,12
10361,44,72.4,5,3186.5,2004/12/17,Shipped   ,4,12
10375,25,66.7,10,1668.2,2005/02/03,Shipped   ,1,2
10388,50,100,3,7154.5,2005/03/03,Shipped   ,1,3
10398,23,100,9,2810.8,2005/03/30,Shipped   ,1,3
10401,21,96.1,2,2018.3,2005/04/03,On Hold   ,2,4
10416,41,100,3,5642.8,2005/05/10,Shipped   ,2,5
10106,44,74.4,8,3273.6,2003/02/17,Shipped   ,1,2
10120,43,76,14,3268,2003/04/29,Shipped   ,2,4
10143,28,96,3,2688,2003/08/10,Shipped   ,3,8
10155,43,86.4,1,3715.2,2003/10/06,Shipped   ,4,10
10168,48,96,15,4608,2003/10/28,Shipped   ,4,10
10199,38,82.4,3,3131.2,2003/12/01,Shipped   ,4,12
10210,31,86.4,13,2678.4,2004/01/12,Shipped   ,1,1
10223,26,67.2,15,1747.2,2004/02/20,Shipped   ,1,2
10235,32,92,9,2944,2004/04/02,Shipped   ,2,4
10250,44,67.2,10,2956.8,2004/05/11,Shipped   ,2,5
10262,27,76,5,2052,2004/06/24,Cancelled ,2,6
10275,43,73.6,15,3164.8,2004/07/23,Shipped   ,3,7
10284,25,69.6,7,1740,2004/08/21,Shipped   ,3,8
10296,22,80.8,3,1777.6,2004/09/15,Shipped   ,3,9
10308,21,87.2,13,1831.2,2004/10/15,Shipped   ,4,10
10316,48,75.2,5,3609.6,2004/11/01,Shipped   ,4,11
10328,33,64,13,2112,2004/11/12,Shipped   ,4,11
10341,34,100,5,3644.1,2004/11/24,Shipped   ,4,11
10353,43,82,6,3523.8,2004/12/04,Shipped   ,4,12
10361,44,100,10,5001.9,2004/12/17,Shipped   ,4,12
10375,44,100,11,5208.7,2005/02/03,Shipped   ,1,2
10386,32,94.3,17,3018.9,2005/03/01,Resolved  ,1,3
10398,29,65.6,10,1902.4,2005/03/30,Shipped   ,1,3
10401,77,92,9,7084,2005/04/03,On Hold   ,2,4
10416,39,67.2,10,2620.8,2005/05/10,Shipped   ,2,5
10105,39,81.1,6,3164.5,2003/02/11,Shipped   ,1,2
10118,36,100,1,4219.2,2003/04/21,Shipped   ,2,4
10129,42,91.2,6,3828.3,2003/06/12,Shipped   ,2,6
10142,21,100,3,2335,2003/08/08,Shipped   ,3,8
10153,50,88.2,2,4407.5,2003/09/28,Shipped   ,3,9
10167,24,100,13,2812.8,2003/10/23,Cancelled ,4,10
10177,44,92.2,4,4055,2003/11/07,Shipped   ,4,11
10185,37,100,4,3891.7,2003/11/14,Shipped   ,4,11
10197,27,92.2,10,2488.3,2003/11/26,Shipped   ,4,11
10208,37,100,4,4447.4,2004/01/02,Shipped   ,1,1
10222,38,100,16,4187.2,2004/02/19,Shipped   ,1,2
10232,48,96.2,1,4615.7,2004/03/20,Shipped   ,1,3
10248,30,100,7,3245.4,2004/05/07,Cancelled ,2,5
10261,25,88.2,5,2203.8,2004/06/17,Shipped   ,2,6
10273,40,86.2,8,3446,2004/07/21,Shipped   ,3,7
10283,22,88.2,10,1939.3,2004/08/20,Shipped   ,3,8
10295,34,100,5,3473.8,2004/09/10,Shipped   ,3,9
10306,32,90.2,4,2884.8,2004/10/14,Shipped   ,4,10
10315,31,86.2,3,2670.7,2004/10/29,Shipped   ,4,10
10327,43,80,2,3440,2004/11/10,Resolved  ,4,11
10337,31,89.4,1,2770.8,2004/11/21,Shipped   ,4,11
10350,31,77.3,13,2397.5,2004/12/02,Shipped   ,4,12
10373,34,96.3,2,3275.6,2005/01/31,Shipped   ,1,1
10386,45,92.1,2,4143.6,2005/03/01,Resolved  ,1,3
10397,48,100,3,5192.6,2005/03/28,Shipped   ,1,3
10414,28,100,7,3029,2005/05/06,On Hold   ,2,5
10105,22,100,7,2556.2,2003/02/11,Shipped   ,1,2
10117,45,83.4,1,3753.9,2003/04/16,Shipped   ,2,4
10129,30,85.4,7,2562.3,2003/06/12,Shipped   ,2,6
10142,38,85.4,4,3245.6,2003/08/08,Shipped   ,3,8
10153,20,100,3,2204.6,2003/09/28,Shipped   ,3,9
10167,28,100,14,3003,2003/10/23,Cancelled ,4,10
10177,24,100,5,2526.5,2003/11/07,Shipped   ,4,11
10185,22,79.5,5,1747.9,2003/11/14,Shipped   ,4,11
10197,35,93.3,11,3267.2,2003/11/26,Shipped   ,4,11
10208,33,85.4,5,2818.5,2004/01/02,Shipped   ,1,1
10222,31,95.3,17,2955.5,2004/02/19,Shipped   ,1,2
10232,35,82.4,2,2885.1,2004/03/20,Shipped   ,1,3
10248,35,90.4,8,3162.9,2004/05/07,Cancelled ,2,5
10261,50,81.4,6,4071.5,2004/06/17,Shipped   ,2,6
10273,26,100,9,2969.5,2004/07/21,Shipped   ,3,7
10283,38,89.4,11,3396.4,2004/08/20,Shipped   ,3,8
10294,45,100,1,4692.6,2004/09/10,Shipped   ,3,9
10306,30,100,5,3515.7,2004/10/14,Shipped   ,4,10
10315,37,91.4,4,3380.7,2004/10/29,Shipped   ,4,10
10327,37,86.6,3,3204.6,2004/11/10,Resolved  ,4,11
10337,36,71.9,7,2588,2004/11/21,Shipped   ,4,11
10350,25,100,16,2854.8,2004/12/02,Shipped   ,4,12
10373,37,100,8,4025.6,2005/01/31,Shipped   ,1,1
10386,30,95.5,3,2864.4,2005/03/01,Resolved  ,1,3
10397,36,100,2,3789.7,2005/03/28,Shipped   ,1,3
10414,27,90.4,8,2440,2005/05/06,On Hold   ,2,5
10106,48,61.4,10,2949.1,2003/02/17,Shipped   ,1,2
10119,26,59.2,1,1539.7,2003/04/28,Shipped   ,2,4
10131,26,85.1,2,2213.4,2003/06/16,Shipped   ,2,6
10143,34,85.9,5,2919.6,2003/08/10,Shipped   ,3,8
10155,44,85.9,3,3778.3,2003/10/06,Shipped   ,4,10
10168,39,82.9,17,3233.5,2003/10/28,Shipped   ,4,10
10178,45,76.2,2,3431.2,2003/11/08,Shipped   ,4,11
10198,40,63.7,2,2546.8,2003/11/27,Shipped   ,4,11
10210,42,70.3,15,2953.9,2004/01/12,Shipped   ,1,1
10222,43,74,2,3183.3,2004/02/19,Shipped   ,1,2
10235,34,72.5,11,2466.7,2004/04/02,Shipped   ,2,4
10250,38,62.2,12,2363.2,2004/05/11,Shipped   ,2,5
10262,35,71.1,7,2487.4,2004/06/24,Cancelled ,2,6
10275,31,72.5,17,2249.1,2004/07/23,Shipped   ,3,7
10284,32,64.4,9,2061.1,2004/08/21,Shipped   ,3,8
10296,47,86.6,5,4071.1,2004/09/15,Shipped   ,3,9
10308,39,68.1,15,2656.3,2004/10/15,Shipped   ,4,10
10316,44,62.2,7,2736.4,2004/11/01,Shipped   ,4,11
10328,39,85.9,12,3348.9,2004/11/12,Shipped   ,4,11
10339,50,57.9,8,2893,2004/11/23,Shipped   ,4,11
10352,22,75.5,1,1661.2,2004/12/03,Shipped   ,4,12
10361,35,100,11,4277.4,2004/12/17,Shipped   ,4,12
10373,45,55.6,17,2502.9,2005/01/31,Shipped   ,1,1
10386,44,86.4,15,3801.6,2005/03/01,Resolved  ,1,3
10398,36,87.4,12,3145,2005/03/30,Shipped   ,1,3
10401,28,72.5,11,2031.4,2005/04/03,On Hold   ,2,4
10416,43,62.2,12,2674.2,2005/05/10,Shipped   ,2,5
10106,48,52.6,15,2526.7,2003/02/17,Shipped   ,1,2
10119,28,48.2,6,1348.8,2003/04/28,Shipped   ,2,4
10131,21,41.7,7,875.9,2003/06/16,Shipped   ,2,6
10143,37,50.6,10,1874,2003/08/10,Shipped   ,3,8
10155,34,49.2,8,1671.4,2003/10/06,Shipped   ,4,10
10167,40,41.7,4,1668.4,2003/10/23,Cancelled ,4,10
10178,45,51.1,7,2301.8,2003/11/08,Shipped   ,4,11
10186,28,52.1,4,1459.9,2003/11/14,Shipped   ,4,11
10197,29,41.7,1,1209.6,2003/11/26,Shipped   ,4,11
10209,48,44.7,3,2145.1,2004/01/09,Shipped   ,1,1
10222,31,45.7,7,1416.4,2004/02/19,Shipped   ,1,2
10249,32,57.6,3,1843.5,2004/05/08,Shipped   ,2,5
10262,21,57.1,12,1199.3,2004/06/24,Cancelled ,2,6
10274,32,58.6,4,1875.2,2004/07/21,Shipped   ,3,7
10283,43,57.6,1,2477.2,2004/08/20,Shipped   ,3,8
10296,21,45.2,10,949,2004/09/15,Shipped   ,3,9
10307,34,53.6,4,1823.4,2004/10/14,Shipped   ,4,10
10316,34,43.7,12,1485.8,2004/11/01,Shipped   ,4,11
10329,44,86.1,8,3789.7,2004/11/15,Shipped   ,4,11
10339,27,76.3,6,2060.4,2004/11/23,Shipped   ,4,11
10352,49,52.6,4,2579.4,2004/12/03,Shipped   ,4,12
10361,23,95.2,12,2189.6,2004/12/17,Shipped   ,4,12
10373,25,65,9,1624.2,2005/01/31,Shipped   ,1,1
10386,50,87.2,16,4357.5,2005/03/01,Resolved  ,1,3
10398,34,40.2,1,1367.5,2005/03/30,Shipped   ,1,3
10400,20,56.1,4,1122.4,2005/04/01,Shipped   ,2,4
10415,42,57.6,3,2419.6,2005/05/09,Disputed  ,2,5
10105,25,56.8,8,1419.5,2003/02/11,Shipped   ,1,2
10117,50,43.7,2,2184,2003/04/16,Shipped   ,2,4
10129,32,65,8,2079,2003/06/12,Shipped   ,2,6
10142,39,44.2,5,1725,2003/08/08,Shipped   ,3,8
10153,50,60.1,4,3003,2003/09/28,Shipped   ,3,9
10167,38,48.6,15,1846.4,2003/10/23,Cancelled ,4,10
10177,40,50.2,6,2009.2,2003/11/07,Shipped   ,4,11
10185,28,64.4,6,1804,2003/11/14,Shipped   ,4,11
10197,42,50.2,12,2109.7,2003/11/26,Shipped   ,4,11
10208,42,63.9,6,2683,2004/01/02,Shipped   ,1,1
10222,36,63.3,18,2280.2,2004/02/19,Shipped   ,1,2
10232,24,49.7,3,1192.6,2004/03/20,Shipped   ,1,3
10248,23,65.5,9,1507,2004/05/07,Cancelled ,2,5
10261,29,50.8,7,1472.6,2004/06/17,Shipped   ,2,6
10273,37,45.9,10,1696.8,2004/07/21,Shipped   ,3,7
10283,33,51.3,12,1693.6,2004/08/20,Shipped   ,3,8
10293,32,60.1,1,1921.9,2004/09/09,Shipped   ,3,9
10306,35,59.5,6,2082.8,2004/10/14,Shipped   ,4,10
10315,40,55.7,5,2227.6,2004/10/29,Shipped   ,4,10
10327,37,86.7,4,3209.4,2004/11/10,Resolved  ,4,11
10337,42,97.2,5,4080.7,2004/11/21,Shipped   ,4,11
10350,20,100,15,2244.4,2004/12/02,Shipped   ,4,12
10373,29,100,1,3978.5,2005/01/31,Shipped   ,1,1
10386,43,100,4,5417.6,2005/03/01,Resolved  ,1,3
10397,34,62.2,1,2116.2,2005/03/28,Shipped   ,1,3
10414,47,65.5,9,3079.4,2005/05/06,On Hold   ,2,5
