first_time_customer;order_dollar_amount;num_items;age;web_order;total_transactions_to_date;hour_of_day;billing_shipping_zip_equal;reported_as_fraud_historic
1;900;8;74.1;1;86;0;0;1
1;142.9;18;73.9;1;45;0;0;1
1;52.9;14;57.5;1;34;7;0;0
1;763.1;11;64.6;0;71;6;0;0
1;286.9;12;53.7;1;22;3;0;1
1;60.3;18;87.2;1;11;6;1;0
1;315.9;19;97.8;0;28;19;1;0
0;151.5;18;102.2;0;12;8;0;0
1;407;14;56.2;1;55;14;0;0
1;712.1;5;67.5;1;46;14;1;0
1;318.3;16;109.6;0;67;18;0;0
0;579.5;2;103.7;0;93;15;0;0
1;192.4;17;62.3;0;76;12;1;0
1;562.7;15;10.5;0;100;6;0;1
1;907.5;1;28.9;0;41;9;1;0
0;959.5;8;85.3;0;79;2;1;0
0;385.2;6;47.5;0;25;7;0;0
0;280.4;12;94.7;0;85;0;0;0
1;356.1;2;70.6;0;57;9;1;0
0;679.5;4;46;1;31;12;1;0
1;81.1;13;81.9;1;57;4;1;0
1;593.1;15;12.7;1;80;1;1;0
0;531.2;9;90.9;0;67;22;0;0
1;84.2;5;60.8;1;76;2;1;0
1;523.3;18;54.4;1;39;1;0;1
0;395.3;13;27.1;1;57;5;0;0
0;313.3;4;74.4;1;33;12;0;0
0;206.9;12;99.8;0;94;4;0;0
0;146.6;11;23.4;0;70;20;1;0
1;104.3;20;51.1;0;29;14;1;0
0;265;11;46.4;1;2;12;0;0
0;750.5;11;71.2;1;29;15;1;0
1;871.2;17;90.3;1;25;15;1;0
0;266.7;6;54.9;1;34;22;1;0
0;550.1;20;109.8;0;19;7;0;0
1;319.3;4;89.8;1;32;19;1;1
0;647;12;100.2;0;27;13;1;0
0;414.8;16;96.5;1;26;22;0;0
0;102.9;12;107.7;1;58;10;0;0
0;900.4;11;70.6;1;21;10;0;1
1;247.1;18;66.1;1;38;15;0;0
1;173;11;77.3;1;8;7;0;1
0;46.4;5;10.5;1;77;7;0;0
0;594.7;17;47;1;72;8;1;0
1;311.8;5;18.6;1;85;20;0;1
1;614.6;3;23.7;1;85;6;1;0
0;361.9;13;27.9;1;4;21;1;0
0;599.1;3;14.7;1;33;13;0;1
0;643;18;80.9;0;98;14;0;0
1;867.8;20;92.7;1;31;5;1;0
0;807.5;2;46.4;0;44;17;1;0
1;437.4;20;99.7;0;62;14;0;0
1;747.5;13;68.3;0;88;8;1;0
1;972.2;14;102.8;1;3;18;0;1
0;87.4;18;91.2;1;9;5;0;0
0;441.7;13;52;0;89;3;0;0
0;631.6;9;12.8;0;35;14;0;0
1;985.5;13;90.1;0;54;20;1;1
1;270.7;16;13.7;1;77;3;1;1
0;484.4;5;64;0;8;21;1;0
0;844.2;13;13.2;0;11;22;0;1
1;339.8;2;89;1;96;9;1;0
0;460.2;14;103.5;0;75;12;0;0
0;959;9;13.9;0;91;13;0;0
1;771.9;8;109.3;1;24;11;0;0
1;448.2;6;38.8;1;69;18;0;0
0;711.6;11;25.7;0;88;11;0;0
1;12;2;34.4;0;21;6;0;0
0;181.7;5;82;0;92;11;1;0
0;560.7;17;13.8;0;43;0;1;0
0;202.3;17;83.2;1;87;17;0;0
1;24;11;105.7;0;63;3;0;0
0;16;16;77.9;0;32;8;1;0
0;871.5;10;79.9;0;48;18;0;1
1;650.3;17;103.7;1;91;20;1;0
1;341.4;13;74.5;0;48;3;0;1
1;435.9;5;58.9;0;84;18;0;0
0;874.7;18;75.3;1;21;1;1;0
0;983.2;11;51.9;1;47;9;0;1
1;257.7;9;97;1;90;2;0;1
0;115.2;6;76.9;0;53;22;1;0
0;971;19;16.4;1;86;18;0;1
0;257.3;7;67;0;38;13;0;0
0;245.3;20;107.7;0;23;6;1;0
0;784.8;1;73.8;1;84;12;1;0
0;324.5;4;29.1;1;53;16;1;0
0;826.4;16;24.6;0;16;17;1;1
0;436.3;10;12.5;0;62;13;1;0
0;26;17;105.9;1;52;5;0;0
0;968.6;8;104.1;0;42;17;1;0
1;760.5;10;24.1;1;61;20;1;0
1;354.3;7;107.5;1;99;17;1;0
0;315;4;93.6;0;84;4;0;0
1;162.5;12;78.6;0;41;10;1;0
1;515.2;6;100.9;1;59;8;1;0
1;896.2;17;22.4;1;9;7;0;1
1;316.5;10;96.5;1;4;7;0;0
1;998.2;3;41.8;1;76;15;1;0
1;850.5;2;63.3;1;13;0;0;1
1;563;3;88.6;1;94;20;1;0
1;427.9;3;12.4;1;3;21;1;0
0;256.3;6;66;1;15;9;0;0
1;999.5;20;55.1;1;77;9;1;0
1;941.4;20;33.2;1;45;18;1;1
1;573;18;102.8;0;35;13;0;0
0;512.8;14;62.5;1;92;7;0;0
1;87.7;1;42.8;1;8;4;1;0
1;435.9;4;97.1;0;31;22;1;0
1;245.9;14;42;1;35;9;0;1
1;495.4;10;62.6;1;64;20;0;0
1;801.6;14;27.3;1;56;4;0;1
0;249.1;5;78.5;0;11;22;1;0
0;805.5;1;92.2;0;65;8;0;0
0;690;9;23.6;1;80;6;1;0
0;308;20;81.8;1;64;4;0;0
0;614.3;19;101.5;0;75;8;1;0
0;18.7;17;103;0;83;20;0;0
1;197.3;5;59.6;1;86;8;1;0
1;422.7;15;13.5;1;5;7;0;1
1;276;14;109.2;1;9;6;1;0
1;854.7;19;36.1;1;43;21;0;1
0;838.9;8;97.7;0;52;19;0;1
0;29.4;19;51;0;38;13;0;0
1;222.1;10;82.7;1;79;8;0;1
1;529.2;9;15;0;6;21;1;0
1;513.9;19;58.7;1;22;15;0;0
1;749;14;56.7;0;93;11;1;0
1;664.8;15;84.3;1;49;14;0;1
1;797.9;2;99.9;0;93;7;1;0
1;805.6;15;63.2;1;90;19;0;1
0;858.1;20;63.4;1;73;9;0;1
1;272.2;18;25.6;0;18;23;0;0
0;500.5;15;87.3;0;52;7;0;0
1;837.5;19;62.6;1;1;9;0;1
1;458.1;2;37.2;1;94;10;0;1
0;650.1;12;61.7;0;86;22;0;0
0;355.1;8;34.6;0;53;12;1;0
0;380.2;10;94.9;0;78;13;1;0
1;894.5;18;64.4;1;35;6;1;0
0;72.8;1;108.8;1;38;1;0;0
0;1.5;3;109.8;0;8;7;1;0
0;207.4;7;65.9;0;75;6;0;0
1;425.1;17;63.6;1;27;19;0;0
0;465.1;6;88.5;0;63;12;0;0
1;295.6;14;66.6;0;16;1;0;1
1;702.6;5;54.7;0;50;18;1;0
0;139.9;15;23.1;1;55;4;1;0
1;633.4;6;95.7;0;89;23;0;1
0;853.3;16;43.4;1;32;0;0;1
1;715.7;12;45.4;0;67;18;1;0
0;129;2;62.9;1;95;3;1;0
1;747.4;18;92.1;1;49;15;0;1
1;844.1;7;88.7;0;67;0;0;0
0;668.9;16;82.1;0;25;11;1;0
1;902.5;13;22.3;0;68;9;1;0
0;71.4;2;25;1;70;16;1;0
0;35.5;5;10.4;0;99;16;1;0
1;913.8;5;50.9;0;5;5;0;1
0;58.8;18;71.6;0;26;14;0;0
0;945.6;11;70.3;0;83;15;0;0
1;86.8;20;50.7;1;29;22;0;0
0;337.4;13;85;0;52;23;0;0
1;203.8;8;49.6;0;56;7;0;0
1;18;12;101.4;1;67;12;0;0
1;92.7;3;85.6;1;40;10;0;1
1;218.8;7;96;1;69;12;0;0
0;119.9;15;26;1;15;3;0;1
1;725.4;19;82.2;1;9;15;0;1
0;377.8;5;50;1;100;18;1;0
0;335.5;19;29.9;1;49;13;0;0
0;184.6;3;88;0;86;12;0;0
1;24.9;7;86.1;0;96;4;0;0
0;540.2;19;86.8;0;80;6;0;0
0;319.6;7;48.2;1;24;3;1;1
0;40.1;5;53;1;62;5;0;0
1;375.6;19;38.9;1;24;14;0;0
1;745.5;5;22.2;1;97;17;0;1
1;265;17;33.3;0;41;14;1;0
1;511.4;20;105.9;0;53;13;0;1
0;969.9;2;87.7;1;42;16;0;1
0;270.8;7;65.1;0;85;20;0;0
0;583;14;20.1;1;66;3;0;1
0;776.1;19;60.8;1;17;16;0;0
0;214.9;8;93.9;0;13;6;1;0
0;298.5;6;31.8;1;92;6;1;0
0;109.2;9;51.6;1;7;9;0;0
0;782.8;13;48.7;1;20;22;1;1
1;463.9;3;52.2;0;2;2;0;0
0;960.6;5;95.8;0;96;14;0;0
1;460.1;8;59.8;0;64;18;1;0
1;920;13;29.3;0;16;20;0;1
1;997.8;13;33.8;1;91;20;1;0
0;632.1;13;62.6;0;55;21;1;0
1;638.8;5;72;0;12;2;1;0
1;935.3;2;28.6;1;57;22;0;1
1;256.6;4;54.6;0;20;14;0;0
0;475.6;3;69;1;73;8;0;0
0;892.5;16;41.3;1;95;17;1;1
0;104.6;8;100.7;0;23;5;1;0
1;320.7;3;69.1;1;47;4;0;1
1;234.6;2;108.5;0;97;2;0;0
0;818.1;15;103.1;1;56;14;0;0
1;650.3;8;15.6;0;83;14;1;0
0;642.8;2;88.6;0;36;7;0;0
1;277.8;19;80.4;0;36;11;1;0
1;718.9;5;55.5;1;87;20;0;1
0;410.8;2;70.6;1;73;14;1;0
1;28.7;8;24.6;0;77;10;1;0
1;893.1;11;64.5;1;7;7;0;1
0;211.3;8;65.6;1;8;9;0;0
1;759.3;20;28.2;0;7;13;1;0
1;869.1;5;57.5;1;19;5;1;0
1;831.4;12;21.3;1;4;15;0;1
1;80.7;11;100.5;0;64;0;1;0
1;773;19;78;0;9;18;1;1
0;621.1;6;30.1;1;35;3;1;0
1;100.5;16;16.3;1;93;17;0;1
1;388.7;20;83;0;53;12;1;0
1;651.4;17;23.8;1;69;1;1;0
0;539.5;8;65.4;1;11;4;0;0
1;9.2;14;70;0;35;22;1;0
0;828.7;18;72.6;1;80;4;0;1
1;385.9;6;96.2;0;26;13;1;0
0;658.4;18;11;1;62;2;0;1
1;461;5;32.2;0;25;8;0;0
0;333.1;9;71.8;0;27;13;0;0
1;678.3;13;89.4;0;78;17;1;0
1;22.2;9;106.9;1;68;15;0;0
0;498.6;4;82;0;69;10;0;0
0;929.2;6;56.6;1;61;6;0;1
1;110.3;4;23.7;1;10;15;1;0
0;167.9;3;79.2;0;39;4;0;0
0;97;5;52.5;1;74;18;0;0
0;846;7;32.7;0;58;8;1;0
1;561.6;14;32.3;1;55;13;0;1
1;855.6;16;58.4;0;1;15;1;1
1;208.1;18;80.6;1;69;8;1;0
0;870.4;9;16.4;1;52;19;1;1
1;879.7;3;74.2;1;76;13;1;0
1;50.5;9;23.1;0;15;9;0;0
1;54.6;2;81.3;1;52;0;0;0
1;953.8;15;40.7;1;12;3;1;0
0;798.4;12;70.7;0;74;19;0;0
0;154.4;4;68.3;0;13;18;1;0
0;673.6;10;47.8;1;58;23;1;0
0;68.5;2;85.9;1;48;7;0;0
1;106.6;13;67.9;0;16;13;1;0
1;486.7;6;99;0;59;13;0;0
0;710.8;12;76;1;55;17;0;1
0;314;14;36.1;1;29;4;1;1
0;67.6;16;24.1;0;99;22;1;0
0;16.2;8;48.2;0;43;22;0;0
0;464.3;15;14.5;0;62;8;1;0
0;273.8;1;59.5;1;41;17;1;0
1;88.1;1;21.6;1;30;11;1;1
0;342.6;1;21;0;92;11;0;0
1;178.7;12;38.9;0;99;17;1;0
0;621.6;20;15;1;62;22;1;0
0;636.6;4;104.3;0;31;9;1;0
0;927.6;14;62.6;1;8;11;0;1
0;589.1;10;51.7;0;52;9;0;0
0;977.5;10;82.6;1;60;15;1;0
0;413;17;39.7;0;74;16;0;0
1;576.7;11;52.2;1;33;15;1;0
0;714.8;15;107.1;1;68;5;0;0
1;15.1;17;19.9;0;24;20;0;0
0;767.1;1;105.9;1;41;16;0;0
0;170.3;16;20.7;1;39;20;1;1
0;903.2;4;60.5;1;80;18;1;0
0;817.3;20;42.5;1;10;1;0;1
1;367.7;16;104.4;0;100;23;0;0
1;645.5;12;94.9;0;38;6;1;0
1;124.3;3;43.5;0;47;12;1;0
0;483.1;8;30.3;0;22;3;1;0
0;121.4;7;96.8;1;17;4;1;0
1;227.5;5;65.8;1;24;17;1;0
0;513.9;10;63.3;1;26;15;1;0
0;984;16;58.5;1;12;6;0;1
0;342;4;66.9;1;90;12;1;0
0;910.6;17;81.7;1;38;3;0;1
0;168.1;20;27.4;0;67;22;0;0
0;270.3;10;53.4;1;3;0;0;0
0;169;14;108.7;1;2;1;0;0
0;190.2;4;67;1;51;15;0;0
1;186.9;1;93.8;0;33;18;1;0
0;627.7;15;73.3;1;46;23;1;0
1;236.4;14;37.5;1;6;16;0;0
0;44;10;65.5;0;84;10;1;0
0;968.5;5;45.1;0;45;19;0;1
0;283.8;8;14.7;0;91;6;1;0
0;592.2;14;28.2;1;33;1;1;0
1;163.3;1;109;1;44;5;1;0
0;752.8;1;88.4;0;51;8;0;0
0;264.2;16;43.1;1;90;19;1;0
0;867.1;19;76.6;1;24;23;0;1
0;434.9;11;10.6;1;86;20;1;1
0;415.8;6;80.2;0;24;9;1;0
1;499.4;3;48.7;1;27;7;0;1
1;693.2;20;87;0;86;18;1;0
1;672.1;3;83.3;0;7;22;0;1
1;513.2;17;76;1;77;19;1;0
0;180.8;15;28;1;62;17;0;0
1;373.2;7;84.8;1;76;1;0;1
1;596.1;1;83.3;0;52;6;1;0
1;574.5;11;104.9;0;13;16;1;0
1;367.7;15;89.2;1;15;2;0;1
1;799.5;11;52.8;0;10;0;0;1
0;68;7;78.6;1;62;21;0;0
0;646.9;18;69.3;1;92;22;1;0
0;843.1;18;83.4;0;59;11;1;0
0;622.7;9;94.3;1;93;10;0;0
0;569.7;3;42.2;1;31;19;0;1
1;89.3;3;69.9;0;29;8;1;0
1;220.6;4;60.4;0;56;1;1;0
1;670.9;10;19.7;1;77;6;0;1
1;935.6;14;71.2;1;95;21;1;0
1;616.3;1;55.1;0;10;13;0;0
0;300.8;13;49.9;0;99;17;1;0
1;618.5;16;58.9;1;43;12;0;1
1;333.9;4;29.3;1;50;18;0;1
1;591.8;11;95.7;0;38;15;0;0
0;677.4;13;67.2;0;93;19;1;0
0;905.1;16;98.8;0;12;4;0;1
0;498.1;6;16;0;88;8;0;0
0;573.4;7;84.8;0;8;15;1;0
0;594.2;4;44.3;1;58;23;1;0
0;904.8;14;44.9;0;73;13;0;1
0;208.7;6;59.9;0;61;8;1;0
0;106.1;9;62.6;0;94;9;0;0
0;51;16;85.9;1;51;10;0;0
1;344.4;17;109.1;1;43;16;1;0
1;24.2;10;37.1;1;69;3;1;1
1;766.3;14;65.5;1;76;23;0;1
1;160.5;4;50.1;0;18;9;1;0
0;973.4;12;21.6;0;48;8;1;0
0;262.8;15;14.3;1;75;18;1;1
1;455.8;20;101.7;0;80;19;0;0
0;754.3;13;54.9;1;75;22;0;0
1;481.8;3;68;0;34;20;1;0
1;233.9;1;18;1;43;9;1;1
0;945.4;14;50.1;1;51;9;0;1
0;239.7;7;108.3;1;1;18;1;0
1;670;18;52;0;94;10;1;0
0;719.2;19;27.4;0;5;22;1;1
0;669.6;16;85.6;0;48;7;1;0
0;706.2;2;65.2;1;73;12;1;0
1;867.2;18;81.9;0;31;18;1;1
1;704.9;10;92.8;0;43;16;0;0
1;769.7;17;28.3;1;62;7;1;0
1;281.4;3;107.6;0;12;6;1;0
1;600.4;12;83.4;0;37;18;1;0
0;362;1;79.7;0;10;14;0;0
1;388.1;9;18.6;0;63;16;0;0
1;738.2;12;51.1;0;59;6;1;0
0;513.6;17;36.6;1;2;11;0;0
1;279;17;36.5;1;62;15;0;0
1;212.6;14;16.8;1;69;23;1;0
1;350.5;12;75.6;1;79;16;0;0
0;536.5;20;38.1;1;44;15;1;0
0;942.2;7;88.3;0;29;4;1;0
0;269.7;5;27.8;1;40;18;1;0
1;1000.3;20;81;0;86;3;0;1
0;303.7;13;88.4;0;73;21;1;0
0;468.2;6;55.4;0;97;1;0;0
0;968.9;4;50.6;0;1;1;0;0
1;533.8;11;68.8;1;94;23;0;0
0;823.1;4;103.9;0;65;18;0;0
0;584.3;6;96.8;0;28;12;1;0
1;396.7;15;53.4;1;85;11;1;0
0;367.7;17;47.6;0;95;22;0;0
0;395.6;17;54.3;0;75;15;0;0
1;860.9;16;78.4;1;92;16;1;0
1;860.4;9;72.9;1;3;21;1;1
1;346;15;63.9;0;56;8;0;1
1;783.5;18;24.7;1;69;0;0;1
1;192.3;18;66.6;1;36;0;1;1
0;682.1;9;39.4;0;38;12;1;0
1;846.4;6;58.8;1;50;1;0;1
0;629.6;5;102.9;0;80;1;1;0
1;528.4;17;46.9;0;72;5;0;0
1;242.6;7;26.2;0;69;0;1;0
1;136.3;7;47.9;0;6;3;1;0
1;126.2;1;91.5;1;91;9;0;1
0;856.2;9;67.1;1;89;9;1;0
1;275.4;12;24.5;1;11;16;1;0
1;980;17;28.4;1;83;12;1;0
1;934;16;45;0;44;1;0;1
1;430.8;20;106;0;93;3;0;1
1;410.5;5;42.9;1;89;9;0;0
0;494.4;8;108.9;1;74;19;0;0
1;351;9;32.3;0;69;21;0;0
1;257.8;4;66.6;0;69;13;1;0
0;968.9;12;32.2;0;30;8;1;0
0;255.8;14;66.5;0;30;18;0;0
0;731.7;1;23.8;0;46;23;0;1
0;823.5;13;94.7;0;73;15;0;0
0;5.5;11;35.4;0;85;4;1;0
0;656.5;14;26.8;0;14;15;1;0
1;155.5;8;103.6;1;84;11;0;0
0;77.5;2;22.4;0;43;17;1;0
1;604.1;17;61.9;1;75;13;1;0
1;510.9;13;70.4;0;75;18;1;0
1;346.2;20;106.4;0;30;14;1;0
0;663.4;11;36.7;1;39;13;1;0
1;420.8;12;87.6;0;56;14;0;0
1;912.2;10;63.8;1;49;19;0;1
0;840.7;8;80.2;0;2;22;0;1
1;400.4;4;72.4;0;7;1;0;0
0;478.1;7;79.3;1;21;23;0;0
1;338.7;13;15;0;89;16;0;0
0;408;12;73.3;0;46;23;0;0
0;15;13;31.1;0;66;4;0;0
1;208.5;1;44.7;1;15;22;1;0
1;10.3;18;55;0;10;5;0;0
0;718;16;46.5;0;16;19;0;1
1;122.1;12;24.6;0;25;20;1;0
0;749.2;8;106.9;0;81;17;1;0
0;494.9;11;43.4;0;71;21;1;0
1;260.7;9;10.1;1;88;7;1;1
0;456.9;12;43.1;0;17;8;1;0
1;485.2;11;104.3;0;30;7;1;0
0;565;16;99.3;1;74;13;1;0
0;515;8;86.6;0;84;6;1;0
1;355.7;19;48.6;1;68;2;0;1
1;844;1;15.1;0;39;5;0;1
0;303.9;12;57.6;1;90;22;0;0
1;367.5;10;97.5;1;37;23;0;0
1;487.9;7;94;1;83;4;0;0
1;338.7;13;107;0;67;18;1;0
1;462.4;7;49.7;0;11;22;1;0
1;781.8;4;75.4;1;70;0;1;0
0;837.3;3;65.8;1;59;17;1;0
0;862.9;1;12.2;0;2;8;1;0
0;65;4;109.4;1;24;8;1;0
1;717.2;14;101.8;0;3;7;1;0
0;933.4;3;52.8;1;26;1;0;1
1;233.9;5;26.8;1;29;2;1;0
1;266.6;12;104.1;0;16;23;1;0
1;297.5;1;68.8;1;86;7;1;0
0;332.9;17;39.9;0;9;8;0;0
1;986.9;8;35.7;1;29;23;0;1
0;458.8;13;90.5;1;99;14;0;0
1;230.5;13;66.3;0;60;14;0;0
0;351.2;14;26.1;0;17;11;1;0
0;419.2;4;62;0;95;15;0;0
0;626.1;8;95.8;0;59;17;0;0
0;476.2;3;94.5;0;32;16;1;0
1;44;9;68.1;0;58;2;1;0
1;883.6;17;42.1;1;80;3;1;0
0;953;13;23.5;0;35;0;0;1
0;166.4;4;101;1;92;23;0;0
1;438.4;5;48.9;0;78;0;1;0
0;332.9;3;25.3;1;64;8;0;0
1;679.8;15;84.3;0;18;11;0;1
1;773.2;17;42.8;1;37;0;0;1
0;14.6;9;71.1;1;22;17;1;0
0;113.5;16;98.4;1;53;23;1;0
1;209.3;20;52.4;0;80;13;0;1
0;528.3;2;73.9;0;33;4;1;0
0;437.2;20;75.4;0;24;6;1;0
1;9.3;2;35.3;1;95;15;0;0
0;463.4;14;45.8;0;23;17;0;0
1;91.5;7;56.9;1;97;6;0;0
1;536.8;3;84.1;1;23;8;1;0
1;536;16;72.1;0;27;9;0;1
0;489.2;6;33.2;0;57;23;1;0
0;470.2;16;101.1;0;5;16;1;0
0;541.3;19;69.4;1;99;15;1;0
1;484.8;1;106.3;1;44;5;0;0
1;315.7;16;63.9;0;98;1;1;1
1;187.9;5;23.8;1;21;14;0;0
1;557.4;10;47.2;0;39;9;0;0
1;716.2;4;22.1;0;97;3;0;0
0;60.3;10;24.7;0;99;12;0;0
0;703.3;19;38;0;60;12;1;0
1;302;5;95.1;1;23;7;0;0
1;204.4;14;39.4;0;10;3;1;1
1;284.8;18;20.1;1;97;3;0;1
0;79.2;4;64.6;0;66;2;1;0
0;83.9;10;96.2;1;41;14;0;0
1;330.7;17;89.2;0;23;18;1;0
1;602.6;16;78.8;1;93;19;0;0
0;901.7;4;69.4;0;21;2;1;0
1;34.8;5;107.6;0;28;5;0;0
0;427.9;2;12.9;0;70;14;1;0
1;534.3;16;84.5;0;50;9;1;0
1;448.7;11;25.6;1;80;18;0;0
1;591.1;2;53.3;0;31;17;0;1
1;574;18;86.9;0;63;8;1;0
1;614.9;20;31.6;1;21;23;0;1
0;109.2;13;100.6;1;24;5;1;1
1;225.3;16;43.6;0;98;19;1;0
1;636.1;3;72.9;1;24;20;0;1
0;749.6;17;106.4;1;100;5;0;0
1;52;5;68.5;0;46;9;1;0
0;427.2;12;17.4;1;89;15;1;0
1;564.7;4;91.9;1;19;13;1;0
0;820.8;7;93.3;1;98;6;1;0
1;145;14;47.3;1;55;22;1;0
0;935.5;3;11.9;0;15;1;0;1
1;937;12;24.4;0;35;4;0;1
1;544.1;11;105.2;1;45;15;0;0
0;123.8;2;61.2;0;14;13;0;0
1;219.6;10;55;1;6;4;1;0
0;751.7;20;34.7;1;74;12;1;0
1;575.1;2;39.8;0;14;7;1;0
1;10.6;13;27.3;1;93;11;1;0
0;210.4;10;84.3;0;94;8;0;0
0;472.1;6;21.1;0;69;16;1;0
0;865.6;7;60.5;1;77;8;1;0
0;783.6;13;68.4;1;51;8;1;0
1;282.1;3;90.6;1;31;1;1;0
1;320.7;17;90.1;0;34;14;1;0
0;270.1;7;102.4;1;75;13;0;0
1;295.5;6;50;0;50;2;1;0
0;483.6;12;86;1;26;9;0;0
1;822.7;4;56.7;1;32;9;1;0
1;402.3;6;103.1;0;26;13;1;0
0;442.5;19;42.4;0;77;10;0;0
0;20.1;4;97.6;1;8;15;0;0
0;600.3;20;68.4;0;69;12;1;0
0;741.5;7;58.9;0;44;17;0;0
1;583.6;14;107.9;1;12;2;0;1
1;984.2;13;86.1;1;18;1;0;1
1;416.2;17;55.4;1;17;21;1;0
0;989.2;10;105.5;1;97;22;0;0
0;209;19;13.2;1;4;22;1;1
0;337.7;12;88.9;1;19;1;1;1
1;468.1;1;105.1;0;55;3;1;0
1;675.3;12;24.2;1;79;4;0;1
1;859.6;13;66.6;0;81;15;0;0
0;142.8;12;88.6;1;37;9;1;1
0;932.1;19;62.1;1;42;10;0;1
0;14.5;20;72.7;1;14;11;1;1
0;295.4;6;79.9;1;81;6;0;0
1;43.5;19;107;0;23;23;1;0
0;757;18;52.5;0;11;8;0;1
0;13.3;2;40.9;0;78;5;1;0
0;915;12;55.9;0;12;15;0;0
0;997.4;3;22.8;1;43;11;1;0
1;708.4;6;33.8;1;89;21;0;1
1;825.6;7;32.4;1;57;12;0;1
1;424.1;1;100.6;1;32;2;1;0
1;256.9;6;15.5;0;95;13;0;0
0;661.9;20;69.6;0;42;0;1;0
1;359.9;6;69.9;0;16;21;1;0
1;754.8;1;60.1;1;57;17;0;1
0;600.4;1;33.8;1;39;6;0;0
0;147.9;2;29.4;0;45;8;0;0
1;135.4;4;26.3;1;5;10;1;0
1;234;3;83.4;1;96;7;0;1
1;814.4;14;89;1;70;9;1;0
1;145.2;8;13.1;1;79;22;0;1
0;388.2;11;80.8;0;85;18;0;0
1;3;9;108.9;1;4;3;1;0
1;424.2;4;73.5;1;3;14;0;0
0;124.6;18;100.9;1;46;11;1;0
0;428.5;2;99.9;0;77;17;1;0
0;686.2;6;77.1;0;69;17;1;0
1;675.9;1;104.1;0;85;7;0;0
1;343.6;20;27.8;0;20;15;1;0
1;246.2;19;43;0;40;22;0;0
1;309.8;11;67.6;0;18;16;1;0
1;767.6;18;90.7;1;35;1;1;0
0;389.6;2;83.7;1;13;21;1;0
1;367.8;20;93.8;0;71;20;1;0
0;471;9;61.5;1;46;4;1;0
0;331;13;29.7;0;11;7;0;0
0;974.2;12;37.5;0;71;7;1;0
1;962.9;16;16;0;33;22;1;1
1;756.9;8;28.3;0;81;10;0;0
1;162.4;14;22.3;0;95;22;1;0
1;977.3;14;87.4;1;95;15;0;1
0;200.3;2;34.1;1;4;4;1;1
0;413.5;10;38.4;1;58;10;1;0
0;204.8;13;18.1;1;6;13;0;0
0;740.7;5;35.3;1;86;19;0;0
0;854.8;8;39.9;0;58;17;0;1
1;264.5;15;100;1;33;23;1;0
0;779.1;20;83.6;1;42;22;1;0
1;612.2;18;86.5;1;12;14;0;0
1;163.5;4;23;1;58;21;0;0
0;880.4;20;21.8;0;14;23;1;1
1;65;3;95.3;1;44;6;1;0
0;739.7;4;74.5;1;6;10;1;0
0;932.2;14;26.6;1;90;8;1;0
0;997.1;16;99.6;1;16;23;1;1
0;833.5;16;58.8;0;79;8;1;0
0;114.7;13;10.7;0;88;16;1;0
1;891.9;15;29.2;0;11;17;1;1
1;185.5;16;28.9;1;45;22;1;0
0;427.3;10;51.6;0;63;11;0;0
1;866.8;4;59;1;5;22;1;0
0;305.2;19;49.7;0;26;3;0;1
1;769.9;19;42.1;1;8;6;0;1
0;993;5;92;1;89;19;1;0
0;807.4;12;35.8;1;2;17;0;1
0;822.9;3;79;1;89;4;1;0
1;997;13;70.6;0;40;1;1;0
0;962.1;20;32.3;1;3;2;0;1
0;223.3;9;34.2;1;23;8;1;1
0;590.1;3;35.6;0;26;8;1;0
1;455.1;5;31.9;0;67;17;1;0
1;782.7;7;77.5;0;79;6;0;0
0;921.3;7;74.3;0;21;4;1;0
0;603.1;12;46.6;1;95;4;1;0
0;742.8;18;42.1;1;87;15;1;0
0;900.6;14;28.4;1;47;18;1;0
1;521.8;3;77.4;0;12;22;1;0
1;315.5;2;53.9;1;53;7;0;1
1;388.1;5;52.7;0;75;6;0;0
0;991.4;11;50.6;1;19;18;0;1
0;2.5;12;66;1;41;8;0;0
0;494.8;15;44.9;0;61;2;0;1
0;17.1;1;13.4;1;18;7;0;0
1;441.2;19;67.2;0;62;19;1;0
0;492.9;3;88.5;0;76;2;1;0
1;328.8;15;108.4;0;12;2;0;1
0;773.6;9;58.6;1;72;12;0;0
1;78.6;10;78.1;1;82;12;0;1
1;317.8;6;68.6;0;32;23;0;0
1;782.1;6;15.8;1;79;12;0;1
0;987;14;20.3;1;44;1;1;0
0;155.7;3;102.9;0;39;23;0;0
0;291.4;13;80.4;0;11;6;1;0
0;202.3;18;27.1;1;95;17;0;0
1;92.2;5;64.5;0;2;22;1;0
0;579.9;14;49.2;1;86;17;1;0
0;261.3;13;48.1;0;75;8;0;0
0;176.9;13;21.3;0;48;9;0;0
1;798;17;54.5;1;1;23;0;1
1;395.2;4;106.9;0;34;13;0;0
0;902.4;13;70.2;0;43;18;1;0
1;639.4;20;53.3;0;17;16;0;1
1;506.3;5;36.9;0;50;14;1;0
1;513.7;20;65.7;1;36;10;0;1
1;760.8;14;69.9;1;5;4;0;1
1;225.7;12;33.8;0;12;17;0;0
0;980.9;15;54.7;0;86;9;0;1
1;697;9;59.2;1;7;6;1;0
1;547.7;1;69.3;1;74;20;1;0
0;880.9;12;36.1;1;60;5;1;0
1;266.6;5;84.2;0;86;6;0;0
0;787.5;10;33;1;60;13;0;1
0;683.6;17;89.2;0;50;8;1;0
